marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2,carburant,etiquette_energie,bonus_malus
DODGE,CALIBER 2.0 CRD,MB35602BF081,8,103.0,M 6,7.9,5.1,6.1,159,GO,D,-
DODGE,CALIBER 2.0 CRD,MB35602BG082,8,103.0,M 6,7.9,5.1,6.1,159,GO,D,-
DODGE,AVENGER 2.0L TD BVM6,MB35602CX026,8,103.0,M 6,8.2,5.1,6.2,170,GO,E,+ 750
DODGE,JOURNEY 2.0L BVM6,MB35602ER115,8,103.0,M 6,8.4,5.4,6.5,170,GO,E,+ 750
DODGE,JOURNEY 2.0L BVM6,MB35602ES116,8,103.0,M 6,8.4,5.4,6.5,170,GO,E,+ 750
DODGE,NITRO 2.8L CRD BVM6 FAP,MB35704D5091,12,130.0,M 6,10.7,7.0,8.4,222,GO,F,+ 1600
DODGE,NITRO 2.8L CRD BVM6,MB35704D6092,12,130.0,M 6,10.7,7.0,8.4,222,GO,F,+ 1600
DODGE,JOURNEY 2.0L BVA6,MB37602EV113,9,103.0,A 6,9.1,5.9,7.0,186,GO,E,+ 750
DODGE,JOURNEY 2.0L BVA6,MB37602EW114,9,103.0,A 6,9.1,5.9,7.0,186,GO,E,+ 750
DODGE,NITRO 2.8L CRD BVA5 FAP,MB38704DG057,12,130.0,A 5,11.7,7.5,9.0,242,GO,F,+ 1600
DODGE,NITRO 2.8L CRD BVA5,MB38704DH058,12,130.0,A 5,11.7,7.5,9.0,242,GO,F,+ 1600
DODGE,CALIBER 2.0L,MB39702B0069,10,115.0,V 0,10.0,6.9,8.0,191,ES,E,+ 750
BMW,316i BERLINE,MBM1462CY749,7,90.0,M 6,7.7,4.9,5.9,142,ES,D,-
BMW,116i BERLINE 3P,MBM1474N0868,7,90.0,M 6,7.5,4.8,5.8,139,ES,C,-
BMW,116i BERLINE 5P,MBM1474NM818,7,90.0,M 6,7.5,4.8,5.8,139,ES,C,-
BMW,318i BERLINE,MBM1662CL752,8,105.0,M 6,7.9,4.8,5.9,142,ES,D,-
BMW,318i TOURING,MBM1664CK844,8,105.0,M 6,8.0,4.9,6.0,144,ES,D,-
BMW,118i BERLINE 5P,MBM1674N6782,8,105.0,M 6,7.9,4.7,5.9,140,ES,C,-
BMW,118i BERLINE 3P,MBM1674NF730,8,105.0,M 6,7.9,4.7,5.9,140,ES,C,-
BMW,118i CABRIOLET,MBM1675NT645,8,105.0,M 6,8.5,5.0,6.3,149,ES,D,-
BMW,520i BERLINE,MBM1752D7110,10,125.0,M 6,9.2,5.4,6.7,162,ES,E,+ 200
BMW,320i CABRIOLET,MBM1755CE245,10,125.0,M 6,9.0,5.2,6.6,157,ES,D,-
BMW,320i COUPE,MBM1761C6280,10,125.0,M 6,8.7,4.9,6.3,151,ES,D,-
BMW,320i BERLINE,MBM1762C5762,10,125.0,M 6,8.4,4.8,6.1,146,ES,D,-
BMW,320i TOURING,MBM1764CA860,10,125.0,M 6,8.5,4.9,6.2,148,ES,D,-
BMW,520i TOURING,MBM1774DK153,10,125.0,M 6,9.4,5.6,6.9,166,ES,E,+ 750
BMW,120i BERLINE 5P,MBM1774N9750,10,125.0,M 6,8.7,5.1,6.4,152,ES,D,-
BMW,120i BERLINE 3P,MBM1774NT698,10,125.0,A 6,8.4,5.1,6.3,150,ES,D,-
BMW,120i CABRIOLET,MBM1775ND655,10,125.0,M 6,8.9,5.2,6.6,158,ES,D,-
BMW,523i BERLINE,MBM1842D9721,11,140.0,M 6,10.1,5.7,7.3,174,ES,E,+ 750
BMW,523i TOURING,MBM1874D5164,11,140.0,M 6,10.6,6.0,7.7,183,ES,E,+ 750
BMW,Z4 sDrive23i,MBM1875JV401,13,150.0,M 6,12.4,6.2,8.5,199,ES,E,+ 750
BMW,M3 COUPE,MBM1941FY883,33,309.0,M 6,17.9,9.2,12.4,295,ES,G,+ 2600
BMW,630i COUPE,MBM1941M2916,17,200.0,M 6,11.2,6.0,7.9,188,ES,E,+ 750
BMW,650i COUPE,MBM1941M8922,27,270.0,M 6,17.8,8.1,11.7,279,ES,G,+ 2600
BMW,540i BERLINE,MBM1942DG743,21,225.0,M 6,15.8,7.4,10.5,250,ES,F,+ 1600
BMW,550i BERLINE,MBM1942DP752,27,270.0,M 6,16.6,7.6,10.9,260,ES,G,+ 2600
BMW,630i CABRIOLET,MBM1945MS934,18,200.0,M 6,11.8,6.3,8.3,198,ES,E,+ 750
BMW,650i CABRIOLET,MBM1945MY940,28,270.0,M 6,19.2,8.8,12.6,299,ES,G,+ 2600
BMW,325i CABRIOLET,MBM1955C3275,13,160.0,M 6,10.4,5.9,7.6,181,ES,E,+ 750
BMW,M3 CABRIOLET,MBM1955F0718,33,309.0,M 6,18.7,9.6,12.9,309,ES,G,+ 2600
BMW,335i COUPE,MBM1961C2306,21,225.0,M 6,13.2,6.7,9.1,218,ES,F,+ 1600
BMW,325i COUPE,MBM1961CQ330,13,160.0,M 6,9.8,5.5,7.1,170,ES,E,+ 750
BMW,330i COUPE,MBM1961CW336,17,200.0,M 6,9.9,5.6,7.2,173,ES,E,+ 750
BMW,125i COUPE,MBM1961NE379,13,160.0,M 6,11.4,5.9,7.9,190,ES,E,+ 750
BMW,135i COUPE,MBM1961NM387,21,225.0,M 6,13.0,7.0,9.2,220,ES,F,+ 1600
BMW,335i BERLINE,MBM1962C9796,21,225.0,M 6,13.2,6.7,9.1,218,ES,F,+ 1600
BMW,325i BERLINE,MBM1962CT780,13,160.0,M 6,9.8,5.5,7.1,170,ES,E,+ 750
BMW,330i BERLINE,MBM1962CZ786,17,200.0,M 6,9.9,5.6,7.2,173,ES,E,+ 750
BMW,M3 BERLINE,MBM1962FG739,33,309.0,M 6,17.9,9.2,12.4,295,ES,G,+ 2600
BMW,330i TOURING,MBM1964C6886,17,200.0,M 6,10.0,5.7,7.3,175,ES,E,+ 750
BMW,335i TOURING,MBM1964CE894,21,225.0,M 6,13.4,6.9,9.3,222,ES,F,+ 1600
BMW,325i TOURING,MBM1964CF870,13,160.0,M 6,9.9,5.6,7.2,173,ES,E,+ 750
BMW,130i BERLINE 5P,MBM1964N7560,17,195.0,M 6,12.2,6.0,8.3,197,ES,E,+ 750
BMW,130i BERLINE 3P,MBM1964NF496,17,195.0,M 6,12.2,6.0,8.3,197,ES,E,+ 750
BMW,330i CABRIOLET,MBM1965C5373,17,200.0,M 6,10.5,6.0,7.7,185,ES,E,+ 750
BMW,335i CABRIOLET,MBM1965CK352,21,225.0,M 6,13.6,7.1,9.5,226,ES,F,+ 1600
BMW,125i CABRIOLET,MBM1965NH399,14,160.0,M 6,11.7,6.0,8.1,195,ES,E,+ 750
BMW,135i CABRIOLET,MBM1965NH435,21,225.0,M 6,13.3,7.1,9.4,224,ES,F,+ 1600
BMW,525i BERLINE,MBM1972D7307,13,160.0,M 6,10.3,5.7,7.4,176,ES,E,+ 750
BMW,530i BERLINE,MBM1972DV295,17,200.0,M 6,10.9,5.8,7.7,182,ES,E,+ 750
BMW,525i TOURING,MBM1974D3335,13,160.0,M 6,10.8,5.9,7.7,183,ES,E,+ 750
BMW,530i TOURING,MBM1974D5301,17,200.0,M 6,11.1,6.0,7.9,187,ES,E,+ 750
BMW,550i TOURING,MBM1974D8182,27,270.0,M 6,17.0,7.8,11.2,267,ES,G,+ 2600
BMW,Z4 sDrive30i,MBM1975JP409,17,190.0,M 6,12.4,6.2,8.5,199,ES,E,+ 750
BMW,Z4 sDrive35i,MBM1975JW417,21,225.0,M 6,13.5,7.0,9.4,219,ES,F,+ 1600
BMW,X3 xDrive20i,MBM2654KR029,10,110.0,M 6,12.6,6.9,9.0,215,ES,F,+ 1600
BMW,525i xDrive BERLINE,MBM2942DJ609,13,160.0,M 6,11.3,6.2,8.1,193,ES,E,+ 750
BMW,530i xDrive BERLINE,MBM2942DM613,17,200.0,M 6,11.5,6.2,8.2,194,ES,E,+ 750
BMW,X3 xDrive25i,MBM2954K3036,14,160.0,M 6,12.8,7.3,9.3,224,ES,F,+ 1600
BMW,X3 xDrive30i,MBM2954KN056,18,200.0,M 6,13.4,7.3,9.5,229,ES,F,+ 1600
BMW,525i xDrive TOURING,MBM2964DK641,14,160.0,M 6,11.8,6.4,8.4,201,ES,F,+ 1600
BMW,530i xDrive TOURING,MBM2964DQ647,18,200.0,M 6,12.0,6.4,8.5,203,ES,F,+ 1600
BMW,330i xDrive COUPE,MBM2971C1082,17,200.0,M 6,11.0,6.2,8.0,193,ES,E,+ 750
BMW,335i xDrive COUPE,MBM2971CX078,21,225.0,M 6,14.1,7.1,9.7,232,ES,F,+ 1600
BMW,325i xDrive COUPE,MBM2971CZ080,13,160.0,M 6,10.9,6.1,7.9,189,ES,E,+ 750
BMW,325i xDrive BERLINE,MBM2972C9016,13,160.0,M 6,10.9,6.1,7.9,189,ES,E,+ 750
BMW,330i xDrive BERLINE,MBM2972CB018,17,200.0,M 6,11.0,6.2,8.0,193,ES,E,+ 750
BMW,335i xDrive BERLINE,MBM2972CF022,21,225.0,M 6,14.1,7.1,9.7,232,ES,F,+ 1600
BMW,330i xDrive TOURING,MBM2974C1040,17,200.0,M 6,11.1,6.3,8.1,194,ES,E,+ 750
BMW,335i xDrive TOURING,MBM2974C7046,21,225.0,M 6,14.2,7.2,9.8,235,ES,F,+ 1600
BMW,325i xDrive TOURING,MBM2974CX036,13,160.0,M 6,11.0,6.2,8.0,193,ES,E,+ 750
BMW,116i BERLINE 3P,MBM3474N8870,7,90.0,A 6,8.3,5.3,6.4,152,ES,D,-
BMW,116i BERLINE 5P,MBM3474NU820,7,90.0,A 6,8.3,5.3,6.4,152,ES,D,-
BMW,318i BERLINE,MBM3662CS753,8,105.0,A 6,8.5,5.2,6.4,152,ES,D,-
BMW,318i TOURING,MBM3664CR845,8,105.0,A 6,8.6,5.3,6.5,156,ES,D,-
BMW,118i BERLINE 5P,MBM3674NE784,8,105.0,A 6,8.2,5.0,6.2,148,ES,D,-
BMW,118i BERLINE 3P,MBM3674NN732,8,105.0,A 6,8.2,5.0,6.2,148,ES,D,-
BMW,118i CABRIOLET,MBM3675N0646,8,105.0,A 6,8.9,5.6,6.8,161,ES,E,+ 200
BMW,520i BERLINE,MBM3752DE111,10,125.0,A 6,9.4,5.4,6.9,164,ES,E,+ 200
BMW,320i CABRIOLET,MBM3755CL246,10,125.0,M 6,9.4,5.4,6.9,165,ES,E,+ 200
BMW,320i COUPE,MBM3761CD281,10,125.0,M 6,8.9,5.1,6.5,156,ES,D,-
BMW,320i BERLINE,MBM3762CC763,10,125.0,A 6,8.9,5.1,6.5,156,ES,D,-
BMW,320i TOURING,MBM3764CH861,10,125.0,A 6,9.1,5.3,6.7,160,ES,D,-
BMW,520i TOURING,MBM3774DR154,10,125.0,A 6,9.5,5.5,7.0,167,ES,E,+ 750
BMW,120i BERLINE 3P,MBM3774N1700,10,125.0,M 6,8.7,5.1,6.4,152,ES,D,-
BMW,120i BERLINE 5P,MBM3774NH752,10,125.0,A 6,8.4,5.1,6.3,150,ES,D,-
BMW,120i CABRIOLET,MBM3775NK656,10,125.0,A 6,9.1,5.5,6.8,163,ES,E,+ 200
BMW,523i BERLINE,MBM3852D0123,11,140.0,A 6,10.3,5.9,7.5,178,ES,E,+ 750
BMW,523i TOURING,MBM3874DC165,12,140.0,A 6,10.6,6.0,7.7,184,ES,E,+ 750
BMW,Z4 sDrive23i,MBM3875J2402,13,150.0,A 6,11.8,6.1,8.2,192,ES,E,+ 750
BMW,630i COUPE,MBM3941M9917,17,200.0,A 6,11.0,5.8,7.7,184,ES,E,+ 750
BMW,650i COUPE,MBM3941MF923,27,270.0,A 6,15.9,7.4,10.5,249,ES,F,+ 1600
BMW,540i BERLINE,MBM3942DN744,21,225.0,A 6,14.4,6.9,9.7,232,ES,F,+ 1600
BMW,550i BERLINE,MBM3942DW753,27,270.0,A 6,15.5,7.2,10.3,246,ES,F,+ 1600
BMW,650i CABRIOLET,MBM3945M5941,27,270.0,A 6,16.5,7.7,10.9,258,ES,G,+ 2600
BMW,630i CABRIOLET,MBM3945MZ935,17,200.0,A 6,11.6,6.0,8.1,192,ES,E,+ 750
BMW,M3 COUPE,MBM3951FU714,33,309.0,A 7,17.0,9.0,11.9,285,ES,G,+ 2600
BMW,M6 COUPE,MBM3951P9683,43,373.0,A 7,21.4,10.2,14.3,342,ES,G,+ 2600
BMW,M5 BERLINE,MBM3952HF695,43,373.0,A 7,21.7,10.2,14.4,344,ES,G,+ 2600
BMW,M5 TOURING,MBM3954HP701,43,373.0,A 7,21.7,10.5,14.6,348,ES,G,+ 2600
BMW,325i CABRIOLET,MBM3955CA276,13,160.0,A 6,10.6,6.1,7.8,187,ES,E,+ 750
BMW,M3 CABRIOLET,MBM3955F8720,33,309.0,A 7,17.3,9.4,12.3,293,ES,G,+ 2600
BMW,M6 CABRIOLET,MBM3955PN689,43,373.0,A 7,22.0,10.6,14.7,352,ES,G,+ 2600
BMW,330i COUPE,MBM3961C3337,17,200.0,A 6,9.9,5.6,7.2,173,ES,E,+ 750
BMW,335i COUPE,MBM3961C9307,21,225.0,A 7,12.5,6.7,8.8,210,ES,F,+ 1600
BMW,325i COUPE,MBM3961CX331,13,160.0,A 6,9.7,5.6,7.1,170,ES,E,+ 750
BMW,135i COUPE,MBM3961N4388,21,225.0,A 6,13.2,6.9,9.2,221,ES,F,+ 1600
BMW,125i COUPE,MBM3961NL380,13,160.0,A 6,11.4,5.9,7.9,190,ES,E,+ 750
BMW,325i BERLINE,MBM3962C0781,13,160.0,A 6,9.7,5.6,7.1,170,ES,E,+ 750
BMW,330i BERLINE,MBM3962C6787,17,200.0,A 6,9.9,5.6,7.2,173,ES,E,+ 750
BMW,335i BERLINE,MBM3962CG797,21,225.0,A 6,13.1,6.9,9.2,221,ES,F,+ 1600
BMW,M3 BERLINE,MBM3962FP741,33,309.0,A 7,17.0,9.0,11.9,285,ES,G,+ 2600
BMW,330i TOURING,MBM3964CD887,17,200.0,A 6,10.1,5.8,7.4,178,ES,E,+ 750
BMW,335i TOURING,MBM3964CL895,21,225.0,A 6,13.2,7.0,9.3,223,ES,F,+ 1600
BMW,325i TOURING,MBM3964CM871,13,160.0,A 6,9.8,5.7,7.2,173,ES,E,+ 750
BMW,130i BERLINE 5P,MBM3964NF562,17,195.0,A 6,12.3,6.0,8.3,198,ES,E,+ 750
BMW,130i BERLINE 3P,MBM3964NN498,17,195.0,A 6,12.3,6.0,8.3,198,ES,E,+ 750
BMW,330i CABRIOLET,MBM3965CC374,17,200.0,A 6,10.6,6.1,7.8,187,ES,E,+ 750
BMW,335i CABRIOLET,MBM3965CR353,21,225.0,A 7,12.8,7.0,9.1,217,ES,F,+ 1600
BMW,125i CABRIOLET,MBM3965NP400,14,160.0,A 6,11.6,6.1,8.1,195,ES,E,+ 750
BMW,135i CABRIOLET,MBM3965NP436,21,225.0,A 6,13.5,7.0,9.4,225,ES,F,+ 1600
BMW,740i BERLINE,MBM3972A6084,23,240.0,A 6,13.8,7.6,9.9,232,ES,F,+ 1600
BMW,750i BERLINE,MBM3972AA088,31,300.0,A 6,16.4,8.5,11.4,266,ES,G,+ 2600
BMW,740Li LIMOUSINE,MBM3972AE092,23,240.0,A 6,14.0,7.7,10.0,235,ES,F,+ 1600
BMW,750Li LIMOUSINE,MBM3972AJ096,31,300.0,A 6,16.4,8.5,11.4,266,ES,G,+ 2600
BMW,530i BERLINE,MBM3972D2296,17,200.0,A 6,10.8,5.6,7.5,178,ES,E,+ 750
BMW,525I BERLINE,MBM3972DE308,13,160.0,A 6,10.4,5.8,7.5,178,ES,E,+ 750
BMW,525i TOURING,MBM3974DA336,13,160.0,A 6,10.7,6.0,7.7,184,ES,E,+ 750
BMW,530i TOURING,MBM3974DC302,17,200.0,A 6,11.0,5.8,7.7,184,ES,E,+ 750
BMW,550i TOURING,MBM3974DF183,27,270.0,A 6,16.1,7.5,10.7,254,ES,G,+ 2600
BMW,Z4 sDrive35i,MBM3975J3418,21,225.0,A 7,12.6,6.9,9.0,210,ES,F,+ 1600
BMW,Z4 sDrive30i,MBM3975JV410,16,190.0,A 6,11.9,6.2,8.3,195,ES,E,+ 750
BMW,525i xDrive BERLINE,MBM4942DP610,13,160.0,A 6,11.2,6.3,8.1,193,ES,E,+ 750
BMW,530i xDrive BERLINE,MBM4942DT614,17,200.0,A 6,11.6,6.0,8.1,193,ES,E,+ 750
BMW,X3 xDrive25i,MBM4954KA037,14,160.0,A 6,13.1,7.4,9.5,228,ES,F,+ 1600
BMW,X3 xDrive30i,MBM4954KU057,18,200.0,A 6,13.3,7.6,9.7,233,ES,F,+ 1600
BMW,525i xDrive TOURING,MBM4964DR642,14,160.0,A 6,11.7,6.5,8.4,201,ES,F,+ 1600
BMW,530i xDrive TOURING,MBM4964DX648,18,200.0,A 6,12.1,6.3,8.4,201,ES,F,+ 1600
BMW,335i xDrive COUPE,MBM4971C4079,21,225.0,A 6,13.8,7.3,9.7,232,ES,F,+ 1600
BMW,325i xDrive COUPE,MBM4971C6081,13,160.0,A 6,10.8,6.2,7.9,189,ES,E,+ 750
BMW,330i xDrive COUPE,MBM4971C8083,17,200.0,A 6,11.0,6.2,8.0,193,ES,E,+ 750
BMW,325i xDrive BERLINE,MBM4972CG017,13,160.0,A 6,10.8,6.2,7.9,189,ES,E,+ 750
BMW,330i xDrive BERLINE,MBM4972CJ019,17,200.0,A 6,11.0,6.2,8.0,193,ES,E,+ 750
BMW,335i xDrive BERLINE,MBM4972CM023,21,225.0,A 6,13.8,7.3,9.7,232,ES,F,+ 1600
BMW,325i xDrive TOURING,MBM4974C4037,13,160.0,A 6,10.9,6.3,8.0,191,ES,E,+ 750
BMW,330i xDrive TOURING,MBM4974C8041,17,200.0,A 6,11.1,6.3,8.1,194,ES,E,+ 750
BMW,335i xDrive TOURING,MBM4974CE047,21,225.0,A 6,13.9,7.4,9.8,235,ES,F,+ 1600
BMW,X6 xDrive35i,MBM4974KD559,22,225.0,A 6,14.9,8.9,11.1,259,ES,G,+ 2600
BMW,X5 xDrive48i,MBM4974KM496,27,261.0,A 6,17.0,9.3,12.1,289,ES,G,+ 2600
BMW,X5 xDrive30i,MBM4974KQ475,19,200.0,A 6,13.8,8.3,10.3,247,ES,F,+ 1600
BMW,X6 xDrive50i,MBM4974KV383,32,300.0,A 6,17.6,9.5,12.5,299,ES,G,+ 2600
BMW,116d BERLINE 3P,MBM5474N5886,6,85.0,M 6,5.3,3.9,4.4,118,GO,B,-700
BMW,116d BERLINE 5P,MBM5474NG836,6,85.0,M 6,5.3,3.9,4.4,118,GO,B,-700
BMW,318d BERLINE,MBM5662C2951,7,105.0,M 6,5.7,4.1,4.7,123,GO,C,-200
BMW,318d TOURING,MBM5664CA980,7,105.0,M 6,5.8,4.2,4.8,125,GO,C,-200
BMW,118d BERLINE 3P,MBM5664NG659,7,105.0,M 6,5.4,4.0,4.5,119,GO,B,-700
BMW,118d BERLINE 5P,MBM5664NV699,7,105.0,M 6,5.4,4.0,4.5,119,GO,B,-700
BMW,118d CABRIOLET,MBM5675NN275,8,105.0,M 6,5.8,4.4,4.9,129,GO,C,-200
BMW,120d COUPE,MBM5741NX893,9,130.0,M 6,6.1,4.1,4.8,128,GO,C,-200
BMW,320d BERLINE,MBM5762CM961,9,130.0,M 6,6.0,4.1,4.8,128,GO,C,-200
BMW,320d TOURING,MBM5764CW992,9,130.0,M 6,6.1,4.2,4.9,130,GO,C,-200
BMW,120d BERLINE 3P,MBM5764NL679,9,130.0,M 6,6.1,4.1,4.8,128,GO,C,-200
BMW,120d BERLINE 5P,MBM5764NP719,9,130.0,M 6,6.1,4.1,4.8,128,GO,C,-200
BMW,320d COUPE,MBM5771C4229,9,130.0,M 6,6.0,4.1,4.8,128,GO,C,-200
BMW,520d BERLINE,MBM5772D6325,10,130.0,M 6,6.5,4.3,5.1,136,GO,C,-
BMW,520d TOURING,MBM5774DW347,10,130.0,M 6,6.7,4.5,5.3,140,GO,C,-
BMW,320d CABRIOLET,MBM5775CM239,10,130.0,M 6,6.9,4.3,5.3,140,GO,C,-
BMW,320d CABRIOLET,MBM5775CQ243,10,130.0,A 6,7.5,5.0,6.0,157,GO,D,-
BMW,120d CABRIOLET,MBM5775NN265,10,130.0,M 6,6.4,4.3,5.1,134,GO,C,-
BMW,525d BERLINE,MBM5842D8769,12,145.0,M 6,8.2,5.0,6.2,165,GO,E,+ 200
BMW,325d CABRIOLET,MBM5855CZ269,11,145.0,M 6,8.0,5.0,6.1,162,GO,E,+ 200
BMW,325d COUPE,MBM5861CM324,11,145.0,M 6,7.6,4.6,5.7,153,GO,D,-
BMW,325d BERLINE,MBM5862C3824,11,145.0,M 6,7.6,4.6,5.7,153,GO,D,-
BMW,325d TOURING,MBM5864CE928,11,145.0,M 6,7.8,4.8,5.9,155,GO,D,-
BMW,123d COUPE,MBM5871N3681,11,150.0,M 6,6.5,4.4,5.2,138,GO,C,-
BMW,525d TOURING,MBM5874D5202,12,145.0,M 6,8.4,5.2,6.4,171,GO,E,+ 750
BMW,123d BERLINE 3P,MBM5874N2843,11,150.0,M 6,6.5,4.4,5.2,138,GO,C,-
BMW,123d BERLINE 5P,MBM5874NP793,11,150.0,M 6,6.5,4.4,5.2,138,GO,C,-
BMW,123d CABRIOLET,MBM5875NQ671,11,150.0,M 6,6.7,4.6,5.4,144,GO,D,-
BMW,530d BERLINE,MBM5942D1777,14,173.0,M 6,8.6,5.1,6.4,170,GO,E,+ 750
BMW,330d BERLINE,MBM5962C2971,14,180.0,M 6,7.3,4.8,5.7,152,GO,D,-
BMW,330d COUPE,MBM5971CR221,14,180.0,M 6,7.3,4.8,5.7,152,GO,D,-
BMW,330d TOURING,MBM5974CA004,15,180.0,M 6,7.5,5.0,5.9,155,GO,D,-
BMW,530d TOURING,MBM5974DN210,14,173.0,M 6,8.8,5.3,6.6,176,GO,E,+ 750
BMW,330d CABRIOLET,MBM5975CF467,15,180.0,M 6,7.7,5.2,6.1,162,GO,E,+ 200
BMW,X3 xDrive20d,MBM6754K6094,10,130.0,M 6,8.2,5.5,6.5,172,GO,E,+ 750
BMW,320d xDrive COUPE,MBM6771C6070,10,130.0,M 6,6.7,4.6,5.4,143,GO,D,-
BMW,320d xDrive BERLINE,MBM6772C0026,10,130.0,M 6,6.7,4.6,5.4,143,GO,D,-
BMW,320d xDrive TOURING,MBM6774CU052,10,130.0,M 6,6.9,4.8,5.6,146,GO,D,-
BMW,525d xDrive BERLINE,MBM6842D0952,12,145.0,M 6,8.8,5.4,6.7,179,GO,E,+ 750
BMW,525d xDrive TOURING,MBM6864DW651,12,145.0,M 6,9.1,5.6,6.9,184,GO,E,+ 750
BMW,530d xDrive BERLINE,MBM6942D0615,14,173.0,M 6,9.2,5.5,6.9,183,GO,E,+ 750
BMW,X3 xDrive30d,MBM6954KJ076,14,160.0,M 6,9.7,6.0,7.4,196,GO,E,+ 750
BMW,530d xDrive TOURING,MBM6964DA655,15,173.0,M 6,9.6,5.8,7.2,192,GO,E,+ 750
BMW,330d xDrive COUPE,MBM6971CY261,15,180.0,M 6,8.3,5.5,6.5,171,GO,E,+ 750
BMW,330d xDrive BERLINE,MBM6972CP249,15,180.0,M 6,8.3,5.5,6.5,171,GO,E,+ 750
BMW,330d xDrive TOURING,MBM6974CY255,15,180.0,M 6,8.4,5.6,6.6,174,GO,E,+ 750
BMW,318d BERLINE,MBM7672CK599,8,105.0,A 6,7.3,4.6,5.6,148,GO,D,-
BMW,318d TOURING,MBM7674CD624,8,105.0,A 6,7.5,4.8,5.8,150,GO,D,-
BMW,118d BERLINE 3P,MBM7674NG713,8,105.0,A 6,7.0,4.6,5.5,146,GO,D,-
BMW,118d BERLINE 5P,MBM7674NW765,8,105.0,A 6,7.0,4.6,5.5,146,GO,D,-
BMW,118d CABRIOLET,MBM7675NV665,8,105.0,A 6,7.3,4.9,5.8,152,GO,D,-
BMW,320d COUPE,MBM7771CM230,10,130.0,A 6,7.4,4.7,5.7,149,GO,D,-
BMW,120d COUPE,MBM7771NX679,10,130.0,A 6,7.3,4.5,5.5,146,GO,D,-
BMW,320d BERLINE,MBM7772C7601,10,130.0,A 6,7.3,4.6,5.6,148,GO,D,-
BMW,520d BERLINE,MBM7772DP326,10,130.0,A 6,7.5,4.6,5.6,149,GO,D,-
BMW,320d TOURING,MBM7774C1627,10,130.0,A 6,7.5,4.8,5.8,150,GO,D,-
BMW,520d TOURING,MBM7774DE348,10,130.0,A 6,7.7,4.7,5.8,154,GO,D,-
BMW,120d BERLINE 3P,MBM7774N7719,10,130.0,A 6,7.3,4.5,5.5,146,GO,D,-
BMW,120d BERLINE 5P,MBM7774NN771,10,130.0,A 6,7.3,4.5,5.5,146,GO,D,-
BMW,120d CABRIOLET,MBM7775NE663,10,130.0,A 6,7.6,4.7,5.8,152,GO,D,-
BMW,525d BERLINE,MBM7842DF770,12,145.0,A 6,8.5,5.3,6.5,172,GO,E,+ 750
BMW,325d CABRIOLET,MBM7855C6270,12,145.0,A 6,8.3,5.3,6.4,170,GO,E,+ 750
BMW,325d COUPE,MBM7861CT325,11,145.0,A 6,8.1,5.1,6.2,164,GO,E,+ 200
BMW,325d BERLINE,MBM7862CA825,11,145.0,A 6,8.1,5.1,6.2,164,GO,E,+ 200
BMW,325d TOURING,MBM7864CL929,12,145.0,A 6,8.2,5.2,6.3,165,GO,E,+ 200
BMW,123d COUPE,MBM7871NA682,12,150.0,A 6,7.3,4.6,5.6,148,GO,D,-
BMW,525d TOURING,MBM7874DC203,12,145.0,A 6,8.6,5.4,6.6,176,GO,E,+ 750
BMW,123d BERLINE 3P,MBM7874N9844,12,150.0,A 6,7.3,4.6,5.6,148,GO,D,-
BMW,123d BERLINE 5P,MBM7874NV794,12,150.0,A 6,7.3,4.6,5.6,148,GO,D,-
BMW,123d CABRIOLET,MBM7875NX672,12,150.0,A 6,7.6,4.9,5.9,154,GO,D,-
BMW,635d COUPE,MBM7941MW928,18,210.0,A 6,9.2,5.6,6.9,183,GO,E,+ 750
BMW,530d BERLINE,MBM7942D8778,14,173.0,A 6,9.1,5.2,6.6,176,GO,E,+ 750
BMW,635d CABRIOLET,MBM7945MM946,18,210.0,A 6,9.6,5.8,7.2,190,GO,E,+ 750
BMW,535d BERLINE,MBM7952DF141,18,210.0,A 6,9.0,5.4,6.7,178,GO,E,+ 750
BMW,330d BERLINE,MBM7962C9972,15,180.0,A 6,8.0,5.2,6.2,164,GO,E,+ 200
BMW,335d BERLINE,MBM7962CQ831,18,210.0,A 6,9.1,5.3,6.7,177,GO,E,+ 750
BMW,335d TOURING,MBM7964C3937,18,210.0,A 6,9.2,5.4,6.8,178,GO,E,+ 750
BMW,335d COUPE,MBM7971C0454,18,210.0,A 6,9.1,5.3,6.7,177,GO,E,+ 750
BMW,330d COUPE,MBM7971CY222,15,180.0,A 6,8.0,5.2,6.2,164,GO,E,+ 200
BMW,730d BERLINE,MBM7972A9100,15,180.0,A 6,9.5,5.9,7.2,192,GO,E,+ 750
BMW,730Ld LIMOUSINE,MBM7972AF106,15,180.0,A 6,9.6,6.0,7.3,194,GO,E,+ 750
BMW,330d TOURING,MBM7974CH005,15,180.0,A 6,8.1,5.3,6.3,165,GO,E,+ 200
BMW,535d TOURING,MBM7974D1218,18,210.0,A 6,9.2,5.6,6.9,182,GO,E,+ 750
BMW,530d TOURING,MBM7974DU211,14,173.0,A 6,9.3,5.3,6.8,180,GO,E,+ 750
BMW,330d CABRIOLET,MBM7975CM468,15,180.0,A 6,8.2,5.4,6.4,170,GO,E,+ 750
BMW,X3 xDrive20d,MBM8754KP095,11,130.0,A 6,8.3,5.8,6.7,178,GO,E,+ 750
BMW,320d xDrive COUPE,MBM8771CP071,10,130.0,A 6,7.9,4.8,5.9,156,GO,D,-
