marque,modele_version,cnit,mine,energie,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,immat
DAIMLER,DAIMLER V8 5PL EPT LONG,MDA3902AS049,NBWYAB25CCCU,ES,20,209.0,A 5,17.2,8.9,11.9,287.0,2003-03-01
DAIMLER,DAIMLER V8 5PL EPT LONG,MDA3902AT050,NBWYAB25CCCW,ES,20,209.0,A 5,17.2,8.9,11.9,287.0,2003-03-01
DAIMLER,DAIMLER V8 EPT COURT,MDA3902AM043,NAWYAB25CCCT,ES,20,209.0,A 5,17.2,8.9,11.9,287.0,2003-03-01
DAIMLER,DAIMLER V8 EPT COURT,MDA3902AN044,NAWYAB25CCCV,ES,20,209.0,A 5,17.2,8.9,11.9,287.0,2003-03-01
FERRARI,360 MODENA,MFE1901EP016,F131ABM,ES,34,294.0,M 6,30.2,12.9,19.3,440.0,2003-03-01
FERRARI,360 MODENA F1,MFE1901FP015,F131ABE,ES,34,294.0,M 6,30.2,12.9,19.3,440.0,2003-03-01
FERRARI,360 SPIDER,MFE1905G0018,F131ADM,ES,34,294.0,M 6,30.2,12.9,19.3,440.0,2003-03-01
FERRARI,360 SPIDER F1,MFE1905GZ017,F131ADE,ES,34,294.0,M 6,30.2,12.9,19.3,440.0,2003-03-01
FERRARI,456 MGT,MFE1901DF008,F116CL,ES,40,325.0,M 6,35.1,13.8,21.6,495.0,2003-03-01
FERRARI,456 MGTA,MFE3901D2014,F116CLA,ES,41,325.0,A 4,40.3,16.2,25.0,570.0,2003-03-01
FERRARI,575 M MARANELLO,MFE1901JX020,F133EBM,ES,47,380.0,M 6,34.5,14.3,21.8,449.0,2003-03-01
FERRARI,575 M MARANELLO F1,MFE1901JY021,F133EBE,ES,47,380.0,M 6,34.5,14.3,21.8,449.0,2003-03-01
FERRARI,ENZO,MFE1901K2024,F140ABE,ES,66,482.0,M 6,36.3,15.2,23.0,545.0,2003-03-01
FIAT,BARCHETTA,MFT1505B0982,183SB1AA01,ES,8,96.0,M 5,11.6,6.5,8.4,198.0,2003-03-01
FIAT,BARCHETTA,MFT1515BH064,183SB1AA01B,ES,8,96.0,M 5,11.6,6.5,8.4,198.0,2003-03-01
FIAT,DOBLO 1.2L,MFT1002U8991,223AXA1A00,ES,5,47.5,M 5,9.8,6.5,7.7,183.0,2003-03-01
FIAT,DOBLO 1.2L SX,MFT1012UX433,223AXA1A00B,ES,5,47.5,M 5,9.8,6.5,7.7,183.0,2003-03-01
FIAT,DOBLO 1.6L 16V ELX,MFT1312US143,223AXD1A03,ES,7,76.0,M 5,11.1,7.2,8.6,205.0,2003-03-01
FIAT,DOBLO 1.6L 16V ELX,MFT1312UV146,223AXD1A03B,ES,7,76.0,M 5,11.2,7.3,8.8,208.0,2003-03-01
FIAT,DOBLO 1.6L 16V ELX,MFT1312UV437,223AXD1A03D,ES,7,76.0,M 5,11.1,7.2,8.6,205.0,2003-03-01
FIAT,DOBLO 1.9D,MFT5002UL992,223AXB1A01,GO,6,46.0,M 5,9.9,6.5,7.7,204.0,2003-03-01
FIAT,DOBLO 1.9D,MFT5002UM993,223AXB1A01B,GO,5,46.0,M 5,9.2,6.0,7.2,191.0,2003-03-01
FIAT,DOBLO 1.9D ELX,MFT5012UB144,223AXB1A01C,GO,6,46.0,M 5,10.1,6.6,7.9,208.0,2003-03-01
FIAT,DOBLO 1.9D ELX,MFT5012UC436,223AXB1A01F,GO,6,46.0,M 5,10.1,6.6,7.9,208.0,2003-03-01
FIAT,DOBLO 1.9D SX,MFT5012UA434,223AXB1A01D,GO,6,46.0,M 5,9.9,6.5,7.7,204.0,2003-03-01
FIAT,DOBLO 1.9D SX,MFT5012UB435,223AXB1A01E,GO,5,46.0,M 5,9.2,6.0,7.2,191.0,2003-03-01
FIAT,DOBLO 1.9JTD,MFT5312UA440,223AXE1A02C,GO,6,74.0,M 5,8.2,5.3,6.4,168.0,2003-03-01
FIAT,DOBLO 1.9JTD ELX,MFT5312U6145,223AXE1A02B,GO,7,74.0,M 5,8.7,5.5,6.7,176.0,2003-03-01
FIAT,DOBLO 1.9JTD ELX,MFT5312UB441,223AXE1A02D,GO,7,74.0,M 5,8.7,5.5,6.7,176.0,2003-03-01
FIAT,DUCATO COMBI 11C 2.0JTD,MFT5213MY153,244AAMRA03,GO,7,62.0,M 5,10.2,7.8,8.7,230.0,2003-03-01
FIAT,DUCATO COMBI 11C 2.0JTD,MFT5213MU404,244AAMRA03B,GO,7,62.0,M 5,10.2,7.8,8.7,230.0,2003-03-01
FIAT,DUCATO COMBI 11C 2.3JTD,MFT5413MK155,244ASMRA05,GO,8,81.0,M 5,8.7,7.3,7.8,208.0,2003-03-01
FIAT,DUCATO COMBI 11C 2.3JTD,MFT5413MG406,244ASMRA05B,GO,8,81.0,M 5,8.7,7.3,7.8,208.0,2003-03-01
FIAT,DUCATO COMBI 15M 2.3JTD,MFT5413MT164,244BSMRB13,GO,8,81.0,M 5,8.7,7.3,7.8,208.0,2003-03-01
FIAT,DUCATO COMBI 15M 2.3JTD,MFT5413MP415,244BSMRB13C,GO,8,81.0,M 5,8.7,7.3,7.8,208.0,2003-03-01
FIAT,DUCATO COMBI 15M1A 2.0JTD,MFT5213M7162,244BAMRB11,GO,7,62.0,M 5,10.6,8.1,9.0,239.0,2003-03-01
FIAT,DUCATO COMBI 15M1A 2.0JTD,MFT5213M3413,244BAMRB11B,GO,7,62.0,M 5,10.6,8.1,9.0,239.0,2003-03-01
FIAT,DUCATO COMBI 15M1A 2.8JTD,MFT5513M7168,244BPMRB16,GO,9,93.5,M 5,10.6,8.5,9.3,246.0,2003-03-01
FIAT,DUCATO COMBI 15M1A 2.8JTD,MFT5513M3419,244BPMRB16C,GO,9,93.5,M 5,10.6,8.5,9.3,246.0,2003-03-01
FIAT,DUCATO COMBI 15M1A 2.8JTD BVA,MFT7513MF170,244BPARB17,GO,10,93.5,A 4,13.4,9.8,11.1,295.0,2003-03-01
FIAT,DUCATO COMBI 15M1A 2.8JTD BVA,MFT7513MB421,244BPARB17C,GO,10,93.5,A 4,13.4,9.8,11.1,295.0,2003-03-01
FIAT,DUCATO COMBI 15M2B 2.3JTD,MFT5413MU165,244BSMRB13B,GO,8,81.0,M 5,9.0,7.7,8.1,216.0,2003-03-01
FIAT,DUCATO COMBI 15M2B 2.8JTD,MFT5513M8169,244BPMRB16B,GO,10,93.5,M 5,10.9,8.8,9.6,254.0,2003-03-01
FIAT,DUCATO COMBI 15M2B 2.8JTD,MFT5513M4420,244BPMRB16D,GO,10,93.5,M 5,10.9,8.8,9.6,254.0,2003-03-01
FIAT,DUCATO COMBI 15M2B 2.8JTD BVA,MFT7513MG171,244BPARB17B,GO,11,93.5,A 4,13.7,10.0,11.3,301.0,2003-03-01
FIAT,DUCATO COMBI 15M2B 2.8JTD BVA,MFT7513MC422,244BPARB17D,GO,11,93.5,A 4,13.7,10.0,11.3,301.0,2003-03-01
FIAT,DUCATO COMBI 2.0L,MFT1413M4151,244ATMRA01,ES,10,81.0,M 5,15.9,11.0,12.8,301.0,2003-03-01
FIAT,DUCATO COMBI 2.0L,MFT1413M0402,244ATMRA01B,ES,10,81.0,M 5,15.9,11.0,12.8,301.0,2003-03-01
FIAT,DUCATO PANORAMA 11C 2.0JTD,MFT5213MX152,244AAMPA02,GO,7,62.0,M 5,10.6,8.1,9.0,239.0,2003-03-01
FIAT,DUCATO PANORAMA 11C 2.0JTD,MFT5213MT403,244AAMPA02B,GO,7,62.0,M 5,10.6,8.1,9.0,239.0,2003-03-01
FIAT,DUCATO PANORAMA 11C 2.8JTD,MFT5513MV156,244APMPA06,GO,10,93.5,M 5,10.9,8.8,9.6,254.0,2003-03-01
FIAT,DUCATO PANORAMA 11C 2.8JTD BVA,MFT7513M2157,244APAPA07,GO,11,93.5,A 4,13.7,10.0,11.3,301.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.0L,MFT1413MC159,244BTMPB09,ES,10,81.0,M 5,16.3,11.4,13.2,311.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.0L,MFT1413M8410,244BTMPB09B,ES,10,81.0,M 5,16.3,11.4,13.2,311.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.3JTD,MFT5413MJ154,244ASMPA04,GO,8,81.0,M 5,9.0,7.7,8.1,216.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.3JTD 4X4,MFT5413MS163,244BSMPB12,GO,8,81.0,M 5,9.2,8.0,8.4,223.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.3JTD 4X4,MFT5413MP414,244BSMPB12B,GO,8,81.0,M 5,9.2,8.0,8.4,223.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.8JTD,MFT5513M5166,244BPMPB14,GO,10,93.5,M 5,11.1,9.0,9.8,261.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.8JTD,MFT5513M1417,244BPMPB14B,GO,10,93.5,M 5,11.1,9.0,9.8,261.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.8JTD BVA,MFT7513MC167,244BPAPB15,GO,11,93.5,A 4,13.9,10.2,11.5,307.0,2003-03-01
FIAT,DUCATO PANORAMA 15M 2.8JTD BVA,MFT7513M8418,244BPAPB15B,GO,11,93.5,A 4,13.9,10.2,11.5,307.0,2003-03-01
FIAT,DUCATO PANORAMA 2.0L,MFT1413M3150,244ATMPA00,ES,10,81.0,M 5,16.1,11.2,13.0,306.0,2003-03-01
FIAT,MULTIPLA 100 16V SX,MFT1312TH194,186AXC1A02B,ES,7,76.0,M 5,11.1,7.2,8.6,205.0,2003-03-01
FIAT,MULTIPLA 100 16V SX,MFT1312T8354,186AXC1A02C,ES,7,76.0,M 5,11.1,7.2,8.6,205.0,2003-03-01
FIAT,MULTIPLA BIPOWER,MFT9212TB149,186AMC1A00B,ES/GN,6,76.0,M 5,11.9,7.6,9.2,218.0,2003-03-01
FIAT,MULTIPLA BIPOWER,MFT9212TB149,186AMC1A00B,GN/ES,6,68.0,M 5,11.7,7.4,9.0,171.0,2003-03-01
FIAT,MULTIPLA JTD (115ch) ELX,MFT5412T4195,186AXE1A04,GO,7,85.0,M 5,8.0,5.5,6.4,170.0,2003-03-01
FIAT,MULTIPLA JTD (115ch) ELX,MFT5412TV355,186AXE1A04B,GO,7,85.0,M 5,8.0,5.5,6.4,170.0,2003-03-01
FIAT,PANDA 1100,MFT1001EU995,141AW53A04,ES,4,40.0,M 5,8.3,5.3,6.4,152.0,2003-03-01
FIAT,PANDA 1100,MFT1011EV255,141AW53A04B,ES,4,40.0,M 5,7.8,4.9,6.0,141.0,2003-03-01
FIAT,PANDA 1100,MFT1011E4361,141AW53A04D,ES,4,40.0,M 5,7.8,4.9,6.0,141.0,2003-03-01
FIAT,PANDA 1100 4X4,MFT2001EY996,141AW53B05,ES,6,40.0,M 5,10.9,7.2,8.6,204.0,2003-03-01
FIAT,PANDA 1100 4X4 TREKKING,MFT2011EA364,141AW53B05G,ES,5,40.0,M 5,8.2,6.5,7.1,168.0,2003-03-01
FIAT,PANDA 4X4,MFT2011EZ256,141AW53B05C,ES,5,40.0,M 5,8.2,6.5,7.1,168.0,2003-03-01
FIAT,PUNTO 3P 60 ACTIVE,MFT1011H5323,188AXA1A00R,ES,4,44.0,M 5,7.3,4.8,5.7,136.0,2003-03-01
FIAT,PUNTO 3P 60 ACTIVE,MFT1011H6324,188AXA1A00S,ES,4,44.0,M 5,7.3,4.8,5.7,136.0,2003-03-01
FIAT,PUNTO 3P 60 ACTIVE,MFT1011H7325,188AXA1A00T,ES,4,44.0,M 5,7.3,4.8,5.7,136.0,2003-03-01
FIAT,PUNTO 3P 60 ACTIVE,MFT1011H8326,188AXA1A00U,ES,4,44.0,M 5,7.3,4.8,5.7,136.0,2003-03-01
FIAT,PUNTO 3P 60 ACTIVE/SOUND/CLASS/DYNAMIC,MFT1011H3030,188AXA1A00M,ES,4,44.0,M 5,7.3,4.8,5.7,136.0,2003-03-01
FIAT,PUNTO 3P 80 CLASS/DYNAMIC/EMOTION,MFT1111HK037,188AXB1A02F,ES,5,59.0,M 5,7.6,5.0,6.0,142.0,2003-03-01
FIAT,PUNTO 3P 80 CLASS/DYNAMIC/EMOTION/SOUND,MFT1111HN331,188AXB1A02H,ES,5,59.0,M 5,7.6,5.0,6.0,142.0,2003-03-01
FIAT,PUNTO 3P 80 DYNAMIC/EMOTION/SOUND,MFT1111HP332,188AXB1A02L,ES,5,59.0,M 5,7.6,5.0,6.0,142.0,2003-03-01
FIAT,PUNTO 3P D 60,MFT5011HV046,188AXD1A08D,GO,4,44.0,M 5,7.2,4.8,5.7,150.0,2003-03-01
FIAT,PUNTO 3P D 60,MFT5011H0342,188AXD1A08F,GO,4,44.0,M 5,7.2,4.8,5.7,150.0,2003-03-01
FIAT,PUNTO 3P HGT,MFT1511H1050,188AXF1A12B,ES,8,96.0,M 5,11.5,6.4,8.3,197.0,2003-03-01
FIAT,PUNTO 3P HGT,MFT1511H9349,188AXF1A12C,ES,8,96.0,M 5,11.5,6.4,8.3,197.0,2003-03-01
FIAT,PUNTO 3P JTD 85 ACT./SOUND/CLASS/DYN./EMO./SPORT.,MFT5111HA051,188AXG1A13,GO,5,63.0,M 5,6.6,4.0,4.9,130.0,2003-03-01
FIAT,PUNTO 3P JTD 85 ACT./SOUND/CLASS/DYN./EMO./SPORT.,MFT5211HT351,188AXG1A13C,GO,5,63.0,M 5,6.6,4.0,4.9,130.0,2003-03-01
FIAT,PUNTO 3P JTD 85 ACT./SOUND/CLASS/DYN./EMO./SPORT.,MFT5211HU352,188AXG1A13D,GO,5,63.0,M 5,7.2,4.2,5.3,140.0,2003-03-01
FIAT,PUNTO 3P SPEEDGEAR DYNAMIC,MFT9111HC041,188AXB1104I,ES,5,59.0,V 0,8.4,5.5,6.5,155.0,2003-03-01
FIAT,PUNTO 3P SPEEDGEAR DYNAMIC,MFT9111HF335,188AXB1104M,ES,5,59.0,V 0,8.4,5.5,6.5,155.0,2003-03-01
FIAT,PUNTO 3P SPORTING 6Speed,MFT1111HR044,188AXB1B06F,ES,5,59.0,M 6,8.1,5.3,6.3,150.0,2003-03-01
FIAT,PUNTO 3P SPORTING 6Speed,MFT1111HV339,188AXB1B06H,ES,5,59.0,M 6,8.1,5.3,6.3,150.0,2003-03-01
FIAT,PUNTO 3P SPORTING 6Speed,MFT1111HW340,188AXB1B06L,ES,5,59.0,M 6,8.1,5.3,6.3,150.0,2003-03-01
FIAT,PUNTO 5P 60,MFT1012HC328,188BXA1A01S,ES,4,44.0,M 5,7.3,4.8,5.7,136.0,2003-03-01
FIAT,PUNTO 5P 60 ACTIVE/CLASS/DYNAMIC,MFT1012H9034,188BXA1A01M,ES,4,44.0,M 5,7.3,4.8,5.7,136.0,2003-03-01
FIAT,PUNTO 5P 80 DYNAMIC/CLASS/EMOTION,MFT1112HR333,188BXB1A03H,ES,5,59.0,M 5,7.6,5.0,6.0,142.0,2003-03-01
FIAT,PUNTO 5P 80 DYNAMIC/CLASS/EMOTION,MFT1112HS334,188BXB1A03L,ES,5,59.0,M 5,7.6,5.0,6.0,142.0,2003-03-01
FIAT,PUNTO 5P 80 DYNAMIC/SpeedG/EMOTION,MFT1112HP039,188BXB1A03F,ES,5,59.0,M 5,7.6,5.0,6.0,142.0,2003-03-01
FIAT,PUNTO 5P D 60 ACTIVE,MFT5012HY047,188BXD1A09D,GO,4,44.0,M 5,7.2,4.8,5.7,150.0,2003-03-01
FIAT,PUNTO 5P D 60 ACTIVE,MFT5012H4344,188BXD1A09F,GO,4,44.0,M 5,7.2,4.8,5.7,150.0,2003-03-01
FIAT,PUNTO 5P HGT EMOTION,MFT1512HC192,188BXF1A15,ES,8,96.0,M 5,11.5,6.4,8.3,197.0,2003-03-01
FIAT,PUNTO 5P JTD 85 ACT./CLASS/DYN./EMO.,MFT5112HE053,188BXG1A14,GO,5,63.0,M 5,6.6,4.0,4.9,130.0,2003-03-01
FIAT,PUNTO 5P JTD 85 ACT./CLASS/DYN./EMO.,MFT5212HX353,188BXG1A14B,GO,5,63.0,M 5,6.6,4.0,4.9,130.0,2003-03-01
FIAT,PUNTO 5P SPEEDGEAR,MFT9112HG043,188BXB1105E,ES,5,59.0,V 0,8.4,5.5,6.5,155.0,2003-03-01
FIAT,PUNTO 5P SPEEDGEAR,MFT9112HK338,188BXB1105G,ES,5,59.0,V 0,8.4,5.5,6.5,155.0,2003-03-01
FIAT,SCUDO COMBI 5PL 1.9D,MFT5113P5228,220XU51B,GO,6,51.0,M 5,10.1,6.6,7.9,211.0,2003-03-01
FIAT,SCUDO COMBI 6PL 1.9D,MFT5113P6229,220XU51C,GO,6,51.0,M 5,10.1,6.6,7.9,211.0,2003-03-01
FIAT,SCUDO COMBI 8/9PL 1.9D,MFT5113PP284,220XU52B,GO,6,51.0,M 5,10.1,6.6,7.9,211.0,2003-03-01
FIAT,SCUDO COMBI 8/9PL 1.9D,MFT5113PQ285,220XU52C,GO,6,51.0,M 5,10.1,6.6,7.9,211.0,2003-03-01
FIAT,SCUDO COMBI 8/9PL 2.0 JTD W4 (110ch),MFT5313P5280,220XR52B,GO,7,80.0,M 5,8.9,6.0,7.0,186.0,2003-03-01
FIAT,SCUDO COMBI 8/9PL 2.0 JTD W4 (110ch),MFT5313P6281,220XR52C,GO,7,80.0,M 5,8.9,6.0,7.0,186.0,2003-03-01
FIAT,SCUDO COMBI 8PL 2.0JTD W4 (110ch),MFT5313PM225,220XR51B,GO,7,80.0,M 5,8.9,6.0,7.0,186.0,2003-03-01
FIAT,SCUDO COMBI 8PL 2.0L 16V CEE3,MFT1513PP220,220XQ53B,ES,9,100.0,M 5,12.0,7.3,9.0,216.0,2003-03-01
FIAT,SCUDO COMBI 9PL 2.0JTD W4 (110ch),MFT5313PN226,220XR51C,GO,7,80.0,M 5,8.9,6.0,7.0,186.0,2003-03-01
FIAT,SEICENTO,MFT1001S0926,187AXC1A02,ES,4,40.0,M 5,8.3,4.7,6.0,143.0,2003-03-01
FIAT,SEICENTO SPORTING,MFT1011SU301,187AXC1A02L,ES,4,40.0,M 5,8.8,5.2,6.5,155.0,2003-03-01
FIAT,SEICENTO SPORTING,MFT1011SV302,187AXC1A02M,ES,4,40.0,M 5,8.8,5.2,6.5,155.0,2003-03-01
FIAT,SEICENTO SPORTING,MFT1001S2928,187AXC1A02C,ES,4,40.0,M 5,8.8,5.2,6.5,155.0,2003-03-01
FIAT,SEICENTO TEAM / ACTIVE,MFT1011ST300,187AXC1A02H,ES,4,40.0,M 5,8.3,4.7,6.0,143.0,2003-03-01
FIAT,SEICENTO TEAM / ACTIVE,MFT1011SX304,187AXC1A02P,ES,4,40.0,M 5,8.3,4.7,6.0,143.0,2003-03-01
FIAT,STILO 3P 1.2L (80ch) ACTIVE,MFT1111V2368,192AXA1B00G,ES,5,59.0,M 6,7.9,5.3,6.3,149.0,2003-03-01
FIAT,STILO 3P 1.6L (103ch) ATTRACTIVE,MFT1311VQ372,192AXB1A02G,ES,7,76.0,M 5,10.1,5.7,7.3,173.0,2003-03-01
FIAT,STILO 3P 1.6L (103ch) DYNAMIC,MFT1311VR373,192AXB1A02H,ES,7,76.0,M 5,10.1,5.7,7.3,173.0,2003-03-01
FIAT,STILO 3P 1.8L (130ch) DYNAMIC,MFT1511VC374,192AXC1A04B,ES,8,98.0,M 5,11.3,6.1,8.0,190.0,2003-03-01
FIAT,STILO 3P 1.9JTD (115ch),MFT5411VJ378,192AXE1A08B,GO,6,85.0,M 5,7.2,4.2,5.3,140.0,2003-03-01
FIAT,STILO 3P 1.9JTD (80ch),MFT5111VP379,192AXF1A10B,GO,5,59.0,M 5,7.0,4.5,5.4,144.0,2003-03-01
FIAT,STILO 3P 2.4L (170ch) ABARTH,MFT1711VY376,192AXD1206D,ES,11,125.0,M 5,13.5,7.6,9.7,231.0,2003-03-01
FIAT,STILO 5P 1.2L (80ch) ACTIVE,MFT1112VJ382,192BXA1B01G,ES,5,59.0,M 6,8.3,5.5,6.5,155.0,2003-03-01
FIAT,STILO 5P 1.6L (103ch) ATTRACTIVE,MFT1312V6386,192BXB1A03G,ES,7,76.0,M 5,10.3,5.8,7.4,176.0,2003-03-01
FIAT,STILO 5P 1.6L (103ch) DYNAMIC,MFT1312V7387,192BXB1A03H,ES,7,76.0,M 5,10.5,5.8,7.5,179.0,2003-03-01
FIAT,STILO 5P 1.8L (133ch) DYNAMIC,MFT1512V3388,192BXC1A05B,ES,9,98.0,M 5,11.5,6.2,8.1,194.0,2003-03-01
FIAT,STILO 5P 1.9JTD (115ch),MFT5412V9392,192BXE1A09B,GO,7,85.0,M 5,7.4,4.3,5.4,143.0,2003-03-01
FIAT,STILO 5P 1.9JTD (80ch) ATTRACTIVE,MFT5112VG393,192BXF1A11B,GO,5,59.0,M 5,7.1,4.6,5.5,146.0,2003-03-01
FIAT,STILO 5P 2.4L ABARTH,MFT1712VP390,192BXD1207D,ES,11,125.0,M 5,13.6,7.6,9.8,233.0,2003-03-01
FIAT,STILO W 1.6L ATTRACTIVE,MFT1314VU298,192CXB1A12C,ES,7,76.0,M 5,10.5,5.9,7.6,181.0,2003-03-01
FIAT,STILO W 1.6L ATTRACTIVE,MFT1314VV396,192CXB1A12G,ES,7,76.0,M 5,10.5,5.9,7.6,181.0,2003-03-01
FIAT,STILO W 1.6L DYNAMIC,MFT1314VV299,192CXB1A12D,ES,7,76.0,M 5,10.7,6.0,7.7,184.0,2003-03-01
FIAT,STILO W 1.6L DYNAMIC,MFT1314VW397,192CXB1A12H,ES,7,76.0,M 5,10.7,6.0,7.7,184.0,2003-03-01
FIAT,STILO W 1.8L DYNAMIC,MFT1514V3262,192CXC1A13,ES,9,98.0,M 5,11.7,6.3,8.3,197.0,2003-03-01
FIAT,STILO W 1.8L DYNAMIC,MFT1514VH398,192CXC1A13B,ES,9,98.0,M 5,11.7,6.3,8.3,197.0,2003-03-01
FIAT,STILO W 1.9JTD (115ch) ATTRACTIVE/DYNAMIC,MFT5414V6263,192CXE1A14,GO,7,85.0,M 5,7.5,4.6,5.6,149.0,2003-03-01
FIAT,STILO W 1.9JTD (115ch) ATTRACTIVE/DYNAMIC,MFT5414VK399,192CXE1A14B,GO,7,85.0,M 5,7.5,4.6,5.6,149.0,2003-03-01
FIAT,STILO W 1.9JTD (80ch) ATTRACTIVE,MFT5114VD264,192CXF1A15,GO,5,59.0,M 5,7.5,4.6,5.6,149.0,2003-03-01
FIAT,STILO W 1.9JTD (80ch) ATTRACTIVE,MFT5114VR400,192CXF1A15B,GO,5,59.0,M 5,7.5,4.6,5.6,149.0,2003-03-01
FIAT,ULYSSE 1997 16V DYN./PRO./EMO.,MFT1516QJ206,179BXA1A2A,ES,9,100.0,M 5,12.3,7.3,9.1,218.0,2003-03-01
FIAT,ULYSSE 1997 16V DYN./PRO./EMO.,MFT1516QX318,179BXA1A3A,ES,9,100.0,M 5,12.3,7.3,9.1,218.0,2003-03-01
FIAT,ULYSSE 1997 16V EMOTION,MFT1516QD201,179AXA1A2A,ES,9,100.0,M 5,12.3,7.3,9.1,218.0,2003-03-01
FIAT,ULYSSE 1997 16V EMOTION,MFT1516QR312,179AXA1A3A,ES,9,100.0,M 5,12.3,7.3,9.1,218.0,2003-03-01
FIAT,ULYSSE 1997 JTD 16V DYN./PRO./EMO.,MFT5316QB207,179BXB1A2A,GO,7,80.0,M 5,9.2,5.9,7.0,186.0,2003-03-01
FIAT,ULYSSE 1997 JTD 16V DYN./PRO./EMO.,MFT5316QQ319,179BXB1A3A,GO,7,80.0,M 5,9.2,5.9,7.0,186.0,2003-03-01
FIAT,ULYSSE 1997 JTD 16V EMOTION,MFT5316Q6202,179AXB1A2A,GO,7,80.0,M 5,9.2,5.9,7.0,186.0,2003-03-01
FIAT,ULYSSE 1997 JTD 16V EMOTION,MFT5316QK313,179AXB1A3A,GO,7,80.0,M 5,9.2,5.9,7.0,186.0,2003-03-01
FIAT,ULYSSE 2179 JTD 16V DYN./PRO./EMO.,MFT5516QB320,179BXC1A3A,GO,8,94.0,M 5,10.1,5.9,7.4,199.0,2003-03-01
FIAT,ULYSSE 2179 JTD 16V EMOTION,MFT5516QR203,179AXC1A2A,GO,8,94.0,M 5,10.1,5.9,7.4,199.0,2003-03-01
FIAT,ULYSSE 2179 JTD 16V EMOTION,MFT5516Q5314,179AXC1A3A,GO,8,94.0,M 5,10.1,5.9,7.4,199.0,2003-03-01
FIAT,ULYSSE 2179 JTD 16V EMOTION,MFT5516QW208,179BXC1A2A,GO,8,94.0,M 5,10.1,5.9,7.4,199.0,2003-03-01
FORD,FOCUS 3P 1400 (75ch),MFD1191S7190,DBWFXDB15BABLA,ES,5,55.0,M 5,8.8,5.4,6.6,158.0,2003-03-01
FORD,FOCUS 3P 1400 (75ch),MFD1191S8191,DBWFXDB15BACLA,ES,5,55.0,M 5,8.9,5.6,6.8,162.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch),MFD1391S6194,DBWFYDB15CABLA,ES,6,74.0,M 5,9.4,5.4,6.8,163.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch),MFD1391S7195,DBWFYDB15CADLA,ES,6,74.0,M 5,9.4,5.5,6.9,165.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch),MFD1391S8196,DBWFYDB15CAELA,ES,6,74.0,M 5,9.5,5.6,7.0,167.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch),MFD1391S9197,DBWFYDB15CAFLA,ES,6,74.0,M 5,9.6,5.7,7.1,169.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch) BVA,MFD3391SG198,DBWFYDB15GEBLD,ES,7,74.0,A 4,10.9,6.1,7.8,188.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch) BVA,MFD3391SH199,DBWFYDB15GEDLD,ES,7,74.0,A 4,11.2,6.2,8.0,192.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch) BVA,MFD3391SJ200,DBWFYDB15GGBLD,ES,7,74.0,A 4,10.9,6.1,7.8,188.0,2003-03-01
FORD,FOCUS 3P 1600 (100ch) BVA,MFD3391SJ201,DBWFYDB15GGDLD,ES,7,74.0,A 4,11.2,6.2,8.0,192.0,2003-03-01
FORD,FOCUS 3P 1800 (115ch),MFD1491ST207,DBWEYDB15CADLF,ES,7,85.0,M 5,10.2,6.0,7.6,181.0,2003-03-01
FORD,FOCUS 3P 1800 (115ch),MFD1491SU208,DBWEYDB15CAELF,ES,7,85.0,M 5,10.3,6.1,7.7,183.0,2003-03-01
FORD,FOCUS 3P 1800 (115ch),MFD1491SV209,DBWEYDB15CAFLF,ES,7,85.0,M 5,10.4,6.2,7.8,185.0,2003-03-01
FORD,FOCUS 3P 1800 TDCi (100ch),MFD53A1SD010,DBWFFDA15PFBMP,GO,6,74.0,M 5,7.0,4.2,5.2,138.0,2003-03-01
FORD,FOCUS 3P 1800 TDCi (100ch),MFD53A1SE011,DBWFFDA15PFDMP,GO,6,74.0,M 5,7.0,4.3,5.3,140.0,2003-03-01
FORD,FOCUS 3P 1800 TDCi (100ch),MFD53A1SF012,DBWFFDA15PFEMP,GO,6,74.0,M 5,7.1,4.4,5.4,142.0,2003-03-01
FORD,FOCUS 3P 1800 TDCi (100ch),MFD53A1SG013,DBWFFDA15PFFMP,GO,6,74.0,M 5,7.2,4.5,5.5,145.0,2003-03-01
FORD,FOCUS 3P 1800 TDCi (115ch),MFD54A1SD081,DBWF9DA15PFBMP,GO,7,85.0,M 5,7.2,4.4,5.4,143.0,2003-03-01
FORD,FOCUS 3P 1800 TDCi (115ch),MFD54A1SE082,DBWF9DA15PFDMP,GO,7,85.0,M 5,7.2,4.5,5.5,145.0,2003-03-01
